x	y
6.385	22.00 
6.704	24.00 
6.566	24.00 
6.362	22.00 
6.183	22.00 
5.801	22.00 
6.097	22.00 
5.855	22.00 
5.808	22.00 
5.568	22.00 
5.556	22.00 
6.105	22.00 
6.388	22.00 
6.249	22.00 
5.941	22.00 
5.89	22.00 
5.869	22.00 
5.656	22.00 
5.878	22.00 
5.564	22.00 
5.545	22.00 
5.993	22.00 
5.853	22.00 
5.876	22.00 
6.157	22.00 
6.586	24.00 
6.414	22.00 
6.925	24.00 
6.957	24.00 
6.819	24.00 
7.062	24.00 
6.786	24.00 
7.314	24.00 
7.469	24.00 
7.47	24.00 
7.593	26.00 
8.116	26.00 
8.164	26.00 
8.09	26.00 
8.091	26.00 
8.216	26.00 
8.324	26.00 
8.215	26.00 
8.333	26.00 
8.404	26.00 
8.044	26.00 
7.852	26.00 
7.781	26.00 
7.534	26.00 
7.481	24.00 
7.553	26.00 
7.583	26.00 
7.429	24.00 
7.154	24.00 
7.847	26.00 
7.765	26.00 
7.515	26.00 
7.45	24.00 
7.625	26.00 
7.632	26.00 
7.623	26.00 
7.913	26.00 
8.106	26.00 
7.759	26.00 
7.596	26.00 
7.676	26.00 
7.347	24.00 
7.253	24.00 
6.529	24.00 
6.542	24.00 
6.183	22.00 
6.394	22.00 
6.36	22.00 
6.332	22.00 
6.734	24.00 
6.404	22.00 
6.505	24.00 
6.618	24.00 
6.507	24.00 
6.566	24.00 
6.419	22.00 
6.229	22.00 
6.27	22.00 
6.449	22.00 
6.442	22.00 
6.591	24.00 
6.812	24.00 
6.535	24.00 
6.483	22.00 
6.637	24.00 
6.556	24.00 
6.538	24.00 
6.703	24.00 
7.148	24.00 
7.397	24.00 
7.5	26.00 
7.666	26.00 
7.721	26.00 
7.549	26.00 
7.492	24.00 
7.579	26.00 
7.588	26.00 
7.269	24.00 
6.707	24.00 
6.563	24.00 
6.566	24.00 
6.633	24.00 
6.177	22.00 
6.478	22.00 
6.528	24.00 
6.503	24.00 
6.575	24.00 
5.681	22.00 
5.984	22.00 
6.022	22.00 
6.137	22.00 
6.169	22.00 
5.943	22.00 
5.865	22.00 
5.649	22.00 
5.5	22.00 
5.487	20.00 
5.354	20.00 
5.31	20.00 
5.369	20.00 
5.611	22.00 
5.623	22.00 
5.624	22.00 
5.459	20.00 
5.748	22.00 
5.765	22.00 
6.347	22.00 
5.791	22.00 
5.804	22.00 
6.028	22.00 
6.022	22.00 
6.134	22.00 
6.509	24.00 
6.828	24.00 
7.286	24.00 
7.438	24.00 
7.483	24.00 
7.333	24.00 
7.089	24.00 
7.1	24.00 
7.297	24.00 
6.678	24.00 
6.815	24.00 
6.565	24.00 
6.111	22.00 
6.101	22.00 
6.127	22.00 
6.483	22.00 
6.75	24.00 
6.65	24.00 
6.612	24.00 
6.72	24.00 
6.76	24.00 
6.947	24.00 
6.73	24.00 
6.801	24.00 
6.4	22.00 
6.338	22.00 
5.631	22.00 
5.497	20.00 
5.444	20.00 
5.419	20.00 
5.175	20.00 
5.12	20.00 
5.274	20.00 
5.244	20.00 
5.384	20.00 
5.315	20.00 
5.704	22.00 
5.602	22.00 
5.544	22.00 
5.458	20.00 
5.569	22.00 
5.255	20.00 
5.786	22.00 
5.589	22.00 
5.113	20.00 
4.699	20.00 
4.641	20.00 
4.495	18.00 
4.359	18.00 
4.359	18.00 
4.567	20.00 
4.875	20.00 
4.758	20.00 
4.762	20.00 
4.738	20.00 
4.315	18.00 
3.604	18.00 
3.289	16.00 
2.1	14.00 
2.468	14.00 
2.196	14.00 
2.109	14.00 
1.33	12.00 
1.104	12.00 
1.009	12.00 
1.345	12.00 
1.332	12.00 
1.318	12.00 
1.325	12.00 
0.821	12.00 
0.789	12.00 
0.515	12.00 
0.524	12.00 
0.729	12.00 
0.666	12.00 
1.015	12.00 
0.654	12.00 
0.773	12.00 
0.928	12.00 
0.774	12.00 
0.804	12.00 
1.148	12.00 
1.355	12.00 
1.59	14.00 
1.495	12.00 
0.829	12.00 
0.894	12.00 
0.823	12.00 
0.816	12.00 
0.652	12.00 
0.704	12.00 
0.666	12.00 
0.609	12.00 
0.586	12.00 
0.513	12.00 
0.539	12.00 
0.506	12.00 
0.697	12.00 
0.942	12.00 
1.071	12.00 
0.575	12.00 
0.591	12.00 
0.55	12.00 
0.587	12.00 
0.552	12.00 
0.524	12.00 
0.794	12.00 
0.618	12.00 
0.674	12.00 
0.703	12.00 
0.825	12.00 
0.929	12.00 
0.884	12.00 
1.477	12.00 
1.433	12.00 
1.492	12.00 
1.662	14.00 
1.514	14.00 
1.141	12.00 
0.616	12.00 
0.594	12.00 
0.804	12.00 
0.538	12.00 
0.769	12.00 
1.081	12.00 
1.178	12.00 
1.067	12.00 
1.203	12.00 
1.36	12.00 
1.426	12.00 
1.565	14.00 
1.375	12.00 
1.204	12.00 
1.167	12.00 
0.524	12.00 
0.796	12.00 
0.572	12.00 
0.579	12.00 
0.797	12.00 
0.804	12.00 
0.862	12.00 
1.115	12.00 
1.417	12.00 
1.425	12.00 
1.198	12.00 
1.262	12.00 
1.351	12.00 
1.279	12.00 
0.582	12.00 
1.417	12.00 
1.126	12.00 
1.567	14.00 
1.242	12.00 
1.14	12.00 
1.101	12.00 
1.106	12.00 
2.462	14.00 
1.538	14.00 
1.971	14.00 
1.834	14.00 
2.163	14.00 
2.089	14.00 
2.216	14.00 
2.209	14.00 
2.079	14.00 
0.58	12.00 
1.141	12.00 
0.718	12.00 
1.475	12.00 
1.499	12.00 
1.047	12.00 
1.101	12.00 
0.753	12.00 
1.191	12.00 
0.815	12.00 
1.047	12.00 
0.894	12.00 
1.124	12.00 
0.758	12.00 
0.647	12.00 
1.331	12.00 
1	12.00 
2.259	14.00 
2.149	14.00 
2.168	14.00 
2.722	16.00 
3.454	16.00 
3.674	18.00 
3.708	18.00 
3.361	16.00 
3.196	16.00 
3.708	18.00 
3.819	18.00 
3.624	18.00 
3.481	16.00 
4.262	18.00 
4.41	18.00 
4.417	18.00 
4.238	18.00 
5.095	20.00 
4.933	20.00 
5.166	20.00 
4.978	20.00 
5.236	20.00 
4.882	20.00 
5.138	20.00 
5.056	20.00 
4.609	20.00 
4.637	20.00 
4.691	20.00 
3.921	18.00 
3.949	18.00 
4.152	18.00 
4.458	18.00 
4.462	18.00 
5.037	20.00 
4.48	18.00 
5.108	20.00 
5.609	22.00 
5.738	22.00 
6.093	22.00 
6.059	22.00 
6.484	22.00 
6.51	24.00 
6.197	22.00 
6.632	24.00 
6.439	22.00 
6.738	24.00 
6.913	24.00 
6.993	24.00 
7.046	24.00 
6.808	24.00 
6.976	24.00 
6.983	24.00 
7.777	26.00 
7.5	26.00 
7.475	24.00 
7.297	24.00 
8.057	26.00 
8.208	26.00 
8.317	26.00 
8.373	26.00 
8.37	26.00 
7.921	26.00 
7.752	26.00 
7.668	26.00 
8.072	26.00 
7.715	26.00 
8.626	28.00 
8.775	28.00 
9.462	28.00 
9.3	28.00 
9.588	30.00 
9.541	30.00 
9.983	30.00 
9.75	30.00 
9.993	30.00 
9.841	30.00 
10.514	32.00 
10.247	30.00 
10.293	30.00 
9.971	30.00 
9.829	30.00 
9.457	28.00 
9.779	30.00 
10.03	30.00 
9.918	30.00 
10.734	32.00 
10.831	32.00 
10.414	30.00 
9.947	30.00 
9.867	30.00 
8.927	28.00 
8.806	28.00 
8.721	28.00 
7.991	26.00 
8.545	28.00 
8.954	28.00 
9.113	28.00 
8.916	28.00 
9.502	30.00 
9.162	28.00 
8.853	28.00 
9.022	28.00 
8.817	28.00 
8.63	28.00 
8.646	28.00 
8.711	28.00 
8.44	26.00 
8.291	26.00 
8.163	26.00 
6.948	24.00 
6.448	22.00 
6.063	22.00 
6.172	22.00 
5.939	22.00 
5.061	20.00 
4.345	18.00 
4.571	20.00 
3.637	18.00 
3.641	18.00 
3.666	18.00 
3.343	16.00 
3.926	18.00 
3.243	16.00 
3.574	18.00 
3.684	18.00 
3.661	18.00 
2.302	14.00 
2.333	14.00 
2.856	16.00 
3.481	16.00 
3.508	18.00 
3.723	18.00 
3.712	18.00 
3.413	16.00 
3.426	16.00 
3.676	18.00 
3.929	18.00 
3.708	18.00 
3.205	16.00 
3.703	18.00 
2.89	16.00 
3.316	16.00 
3.787	18.00 
3.734	18.00 
3.457	16.00 
2.963	16.00 
2.338	14.00 
2.454	14.00 
2.054	14.00 
1.587	14.00 
2.059	14.00 
1.631	14.00 
1.822	14.00 
1.734	14.00 
2.009	14.00 
1.807	14.00 
1.708	14.00 
2.545	16.00 
1.594	14.00 
1.69	14.00 
1.733	14.00 
2.493	14.00 
2.587	16.00 
1.613	14.00 
1.436	12.00 
1.954	14.00 
2.119	14.00 
2.182	14.00 
2.016	14.00 
2.123	14.00 
1.956	14.00 
1.583	14.00 
2.289	14.00 
2.163	14.00 
2.13	14.00 
2.019	14.00 
2.168	14.00 
1.993	14.00 
2.031	14.00 
1.947	14.00 
1.944	14.00 
1.807	14.00 
2.102	14.00 
2.052	14.00 
2.068	14.00 
1.903	14.00 
2.006	14.00 
2.475	14.00 
2.278	14.00 
2.888	16.00 
2.911	16.00 
3.064	16.00 
3.472	16.00 
3.47	16.00 
3.723	18.00 
3.603	18.00 
3.854	18.00 
3.86	18.00 
4.778	20.00 
5.253	20.00 
5.447	20.00 
5.389	20.00 
5.161	20.00 
5.2	20.00 
5.203	20.00 
5.194	20.00 
5.788	22.00 
6.122	22.00 
6.534	24.00 
7.138	24.00 
7.289	24.00 
7.27	24.00 
7.27	24.00 
6.76	24.00 
7.177	24.00 
7.23	24.00 
7.291	24.00 
7.248	24.00 
7.484	24.00 
7.225	24.00 
7.332	24.00 
7.997	26.00 
7.913	26.00 
7.809	26.00 
8.08	26.00 
8.392	26.00 
8.701	28.00 
8.572	28.00 
8.35	26.00 
8.681	28.00 
9.453	28.00 
9.509	30.00 
9.554	30.00 
9.116	28.00 
9.013	28.00 
8.721	28.00 
8.486	26.00 
8.072	26.00 
8.264	26.00 
8.109	26.00 
7.344	24.00 
8.338	26.00 
8.285	26.00 
8.132	26.00 
8.537	28.00 
8.841	28.00 
8.303	26.00 
8.368	26.00 
8.248	26.00 
8.213	26.00 
8.279	26.00 
8.185	26.00 
7.828	26.00 
8.178	26.00 
8.112	26.00 
8.175	26.00 
8.111	26.00 
8.201	26.00 
7.859	26.00 
7.992	26.00 
8.561	28.00 
8.745	28.00 
8.36	26.00 
7.91	26.00 
7.963	26.00 
7.8	26.00 
8.01	26.00 
7.865	26.00 
7.924	26.00 
7.421	24.00 
7.448	24.00 
7.255	24.00 
7.244	24.00 
7.461	24.00 
7.51	26.00 
7.558	26.00 
7.747	26.00 
7.856	26.00 
8.135	26.00 
7.709	26.00 
7.425	24.00 
6.829	24.00 
6.491	22.00 
5.576	22.00 
5.538	22.00 
6.53	24.00 
7.1	24.00 
7.255	24.00 
7.293	24.00 
7.751	26.00 
7.369	24.00 
7.946	26.00 
8.137	26.00 
8.094	26.00 
8.031	26.00 
7.809	26.00 
7.656	26.00 
7.935	26.00 
8.041	26.00 
8.089	26.00 
8.181	26.00 
7.597	26.00 
7.189	24.00 
7.255	24.00 
7.259	24.00 
7.512	26.00 
7.544	26.00 
7.178	24.00 
7.848	26.00 
7.039	24.00 
7.338	24.00 
7.469	24.00 
7.451	24.00 
7.514	26.00 
7.429	24.00 
7.681	26.00 
7.394	24.00 
7.416	24.00 
7.8	26.00 
7.351	24.00 
7.123	24.00 
6.904	24.00 
7.104	24.00 
7.206	24.00 
7.2	24.00 
7.295	24.00 
7.422	24.00 
7.455	24.00 
7.527	26.00 
7	24.00 
6.719	24.00 
7.091	24.00 
8.112	26.00 
8.124	26.00 
8.94	28.00 
8.278	26.00 
8.532	28.00 
8.34	26.00 
8.093	26.00 
8.072	26.00 
8.015	26.00 
6.752	24.00 
6.745	24.00 
6.969	24.00 
6.281	22.00 
5.606	22.00 
5.251	20.00 
5.189	20.00 
5.368	20.00 
5.459	20.00 
5.272	20.00 
4.963	20.00 
4.214	18.00 
4.206	18.00 
4.299	18.00 
5.316	20.00 
5.189	20.00 
5.45	20.00 
5.314	20.00 
5.041	20.00 
4.976	20.00 
4.987	20.00 
4.791	20.00 
4.921	20.00 
5.292	20.00 
5.106	20.00 
4.863	20.00 
4.466	18.00 
4.291	18.00 
3.41	16.00 
3.505	18.00 
3.443	16.00 
3.414	16.00 
2.373	14.00 
2.723	16.00 
2.77	16.00 
3.096	16.00 
2.691	16.00 
2.22	14.00 
2.744	16.00 
2.698	16.00 
3.429	16.00 
3.119	16.00 
2.862	16.00 
2.509	16.00 
3.712	18.00 
3.676	18.00 
3.332	16.00 
3.464	16.00 
4.064	18.00 
3.822	18.00 
3.589	18.00 
4.422	18.00 
4.486	18.00 
4.846	20.00 
4.569	20.00 
4.536	20.00 
4.127	18.00 
4.164	18.00 
4.157	18.00 
4.016	18.00 
4.331	18.00 
4.453	18.00 
3.829	18.00 
4.913	20.00 
4.941	20.00 
4.625	20.00 
4.703	20.00 
4.632	20.00 
4.206	18.00 
3.991	18.00 
3.852	18.00 
3.638	18.00 
3.697	18.00 
3.38	16.00 
4.035	18.00 
3.743	18.00 
3.966	18.00 
4.463	18.00 
4.163	18.00 
4.234	18.00 
4.561	20.00 
4.131	18.00 
4.138	18.00 
3.604	18.00 
3.53	18.00 
3.256	16.00 
3.226	16.00 
3.185	16.00 
2.707	16.00 
2.809	16.00 
2.775	16.00 
2.708	16.00 
2.624	16.00 
2.442	14.00 
2.431	14.00 
2.411	14.00 
2.321	14.00 
3.014	16.00 
2.898	16.00 
2.495	14.00 
2.352	14.00 
2.041	14.00 
1.641	14.00 
1.578	14.00 
1.5	14.00 
2.141	14.00 
2.148	14.00 
2.148	14.00 
1.354	12.00 
1.363	12.00 
0.987	12.00 
1.123	12.00 
1.568	14.00 
1.843	14.00 
1.666	14.00 
1.8	14.00 
1.547	14.00 
1.681	14.00 
1.772	14.00 
1.75	14.00 
1.804	14.00 
1.669	14.00 
1.755	14.00 
1.832	14.00 
1.859	14.00 
2.002	14.00 
1.852	14.00 
1.774	14.00 
1.787	14.00 
1.877	14.00 
1.586	14.00 
1.44	12.00 
1.447	12.00 
1.076	12.00 
0.715	12.00 
0.587	12.00 
0.535	12.00 
0.676	12.00 
0.659	12.00 
0.547	12.00 
0.514	12.00 
0.638	12.00 
0.524	12.00 
0.678	12.00 
0.919	12.00 
0.89	12.00 
1.262	12.00 
0.878	12.00 
0.715	12.00 
0.515	12.00 
0.975	12.00 
1.184	12.00 
1.069	12.00 
0.659	12.00 
0.583	12.00 
0.583	12.00 
0.616	12.00 
0.647	12.00 
0.597	12.00 
1.015	12.00 
1.534	14.00 
1.278	12.00 
1.274	12.00 
1.154	12.00 
1.745	14.00 
2.073	14.00 
2.233	14.00 
2.265	14.00 
2.352	14.00 
2.155	14.00 
2.772	16.00 
2.6	16.00 
2.568	16.00 
2.53	16.00 
2.497	14.00 
2.943	16.00 
3.228	16.00 
3.2	16.00 
3.203	16.00 
3.156	16.00 
3.076	16.00 
3.097	16.00 
2.84	16.00 
2.757	16.00 
2.726	16.00 
3.093	16.00 
3.049	16.00 
3.082	16.00 
3.15	16.00 
3.252	16.00 
3.12	16.00 
3.118	16.00 
2.977	16.00 
3.058	16.00 
3.275	16.00 
3.705	18.00 
3.541	18.00 
3.634	18.00 
3.108	16.00 
2.933	16.00 
3.122	16.00 
2.948	16.00 
2.589	16.00 
1.94	14.00 
2.051	14.00 
2.064	14.00 
1.815	14.00 
2.072	14.00 
2.013	14.00 
1.875	14.00 
1.898	14.00 
1.986	14.00 
2.458	14.00 
2.385	14.00 
2.101	14.00 
2.213	14.00 
2.381	14.00 
2.487	14.00 
2.469	14.00 
2.328	14.00 
3.064	16.00 
2.777	16.00 
2.582	16.00 
2.554	16.00 
2.574	16.00 
2.387	14.00 
2.679	16.00 
2.797	16.00 
2.843	16.00 
3.002	16.00 
3.067	16.00 
3.005	16.00 
2.293	14.00 
2.2	14.00 
2.075	14.00 
2.235	14.00 
2.049	14.00 
2.304	14.00 
2.266	14.00 
2.255	14.00 
2.24	14.00 
2.587	16.00 
2.654	16.00 
2.789	16.00 
2.736	16.00 
2.749	16.00 
2.409	14.00 
2.091	14.00 
2.189	14.00 
2.097	14.00 
1.801	14.00 
1.876	14.00 
2.291	14.00 
2.751	16.00 
2.831	16.00 
2.87	16.00 
2.899	16.00 
2.865	16.00 
3.045	16.00 
3.373	16.00 
3.369	16.00 
3.113	16.00 
3.63	18.00 
3.135	16.00 
3.244	16.00 
3.157	16.00 
3.034	16.00 
2.984	16.00 
2.889	16.00 
2.957	16.00 
2.707	16.00 
2.72	16.00 
3.281	16.00 
3.247	16.00 
3.252	16.00 
3.205	16.00 
3.236	16.00 
2.735	16.00 
2.873	16.00 
2.323	14.00 
1.987	14.00 
2.123	14.00 
2.044	14.00 
2.081	14.00 
1.848	14.00 
1.812	14.00 
1.872	14.00 
1.609	14.00 
1.404	12.00 
1.411	12.00 
1.383	12.00 
1.459	12.00 
1.183	12.00 
2.278	14.00 
1.863	14.00 
1.774	14.00 
2.156	14.00 
1.848	14.00 
1.766	14.00 
1.674	14.00 
1.725	14.00 
1.885	14.00 
1.824	14.00 
1.604	14.00 
1.422	12.00 
1.413	12.00 
1.691	14.00 
1.395	12.00 
1.377	12.00 
1.563	14.00 
1.709	14.00 
1.558	14.00 
2.302	14.00 
2.072	14.00 
1.459	12.00 
1.24	12.00 
1.317	12.00 
1.3	12.00 
1.075	12.00 
1.218	12.00 
1.322	12.00 
1.369	12.00 
1.008	12.00 
1.007	12.00 
1.05	12.00 
0.846	12.00 
0.522	12.00 
0.734	12.00 
1.396	12.00 
1.519	14.00 
1.476	12.00 
1.152	12.00 
0.942	12.00 
0.844	12.00 
1.303	12.00 
1.465	12.00 
1.506	14.00 
1.113	12.00 
0.831	12.00 
0.784	12.00 
1.003	12.00 
0.971	12.00 
1.061	12.00 
1.461	12.00 
1.703	14.00 
1.829	14.00 
2.001	14.00 
1.917	14.00 
2.122	14.00 
1.993	14.00 
2.104	14.00 
2.012	14.00 
1.596	14.00 
1.476	12.00 
1.315	12.00 
1.26	12.00 
0.928	12.00 
0.781	12.00 
0.757	12.00 
0.865	12.00 
1.212	12.00 
1.505	14.00 
1.681	14.00 
1.354	12.00 
1.591	14.00 
1.486	12.00 
1.308	12.00 
1.485	12.00 
1.664	14.00 
1.95	14.00 
1.932	14.00 
1.677	14.00 
1.748	14.00 
1.843	14.00 
1.891	14.00 
2.039	14.00 
1.752	14.00 
2.057	14.00 
1.88	14.00 
1.66	14.00 
1.667	14.00 
1.87	14.00 
1.707	14.00 
1.508	14.00 
1.315	12.00 
1.098	12.00 
1.191	12.00 
1.448	12.00 
1.503	14.00 
1.363	12.00 
1.111	12.00 
0.949	12.00 
1.075	12.00 
0.866	12.00 
1.209	12.00 
1.047	12.00 
1.294	12.00 
1.749	14.00 
1.714	14.00 
2.367	14.00 
2.45	14.00 
2.692	16.00 
3.223	16.00 
2.86	16.00 
3.211	16.00 
3.211	16.00 
3.027	16.00 
3.468	16.00 
3.24	16.00 
3.229	16.00 
3.282	16.00 
3.242	16.00 
3.623	18.00 
3.648	18.00 
3.417	16.00 
3.436	16.00 
3.775	18.00 
3.563	18.00 
3.884	18.00 
4.196	18.00 
4.212	18.00 
4.433	18.00 
4.623	20.00 
3.936	18.00 
3.845	18.00 
3.953	18.00 
3.866	18.00 
4.24	18.00 
4.196	18.00 
4.02	18.00 
4.297	18.00 
4.289	18.00 
3.153	16.00 
3.102	16.00 
2.758	16.00 
2.233	14.00 
1.847	14.00 
1.76	14.00 
1.807	14.00 
1.684	14.00 
1.76	14.00 
1.861	14.00 
2.123	14.00 
1.308	12.00 
0.874	12.00 
0.98	12.00 
0.649	12.00 
1.012	12.00 
1.549	14.00 
1.809	14.00 
1.682	14.00 
1.605	14.00 
1.084	12.00 
1.251	12.00 
1.144	12.00 
0.951	12.00 
0.877	12.00 
1.181	12.00 
1.229	12.00 
0.891	12.00 
0.968	12.00 
1.304	12.00 
1.424	12.00 
1.411	12.00 
1.478	12.00 
1.295	12.00 
1.218	12.00 
1.476	12.00 
1.444	12.00 
1.149	12.00 
1.536	14.00 
1.714	14.00 
1.616	14.00 
1.176	12.00 
1.289	12.00 
1.433	12.00 
1.487	12.00 
1.586	14.00 
1.19	12.00 
1.006	12.00 
0.604	12.00 
0.785	12.00 
1.135	12.00 
1.104	12.00 
1.369	12.00 
2.058	14.00 
1.936	14.00 
1.973	14.00 
2.387	14.00 
2.234	14.00 
2.576	16.00 
2.337	14.00 
2.164	14.00 
2.034	14.00 
1.765	14.00 
1.848	14.00 
1.877	14.00 
1.816	14.00 
1.006	12.00 
1.329	12.00 
1.135	12.00 
1.091	12.00 
1.213	12.00 
1.016	12.00 
0.755	12.00 
1.286	12.00 
1.302	12.00 
1.137	12.00 
1.414	12.00 
1.147	12.00 
1.171	12.00 
1.343	12.00 
1.738	14.00 
1.803	14.00 
1.861	14.00 
2.106	14.00 
2.115	14.00 
1.874	14.00 
2.123	14.00 
2.331	14.00 
1.77	14.00 
2.139	14.00 
2.054	14.00 
1.846	14.00 
2.301	14.00 
2.047	14.00 
2.073	14.00 
2.216	14.00 
2.028	14.00 
1.954	14.00 
2.404	14.00 
2.5	16.00 
2.81	16.00 
2.941	16.00 
3.068	16.00 
3.16	16.00 
3.144	16.00 
2.942	16.00 
2.593	16.00 
2.144	14.00 
1.653	14.00 
1.457	12.00 
1.637	14.00 
2.12	14.00 
2.594	16.00 
1.792	14.00 
1.764	14.00 
1.609	14.00 
1.569	14.00 
1.527	14.00 
1.969	14.00 
1.65	14.00 
2.89	16.00 
2.867	16.00 
2.85	16.00 
2.163	14.00 
2.33	14.00 
3.236	16.00 
3.053	16.00 
3.454	16.00 
3.457	16.00 
3.8	18.00 
3.875	18.00 
3.865	18.00 
3.679	18.00 
3.728	18.00 
3.295	16.00 
3.125	16.00 
2.677	16.00 
2.888	16.00 
2.779	16.00 
3.281	16.00 
2.668	16.00 
3.271	16.00 
3.138	16.00 
3.137	16.00 
3.568	18.00 
3.919	18.00 
3.777	18.00 
3.552	18.00 
3.569	18.00 
3.527	18.00 
3.417	16.00 
3.596	18.00 
3.164	16.00 
3.096	16.00 
3.481	16.00 
3.519	18.00 
3.728	18.00 
3.792	18.00 
4.142	18.00 
3.806	18.00 
3.983	18.00 
4.124	18.00 
4.206	18.00 
4.669	20.00 
4.512	20.00 
5.145	20.00 
5.263	20.00 
5.082	20.00 
4.569	20.00 
3.852	18.00 
3.81	18.00 
3.796	18.00 
3.421	16.00 
3.983	18.00 
3.656	18.00 
3.584	18.00 
3.597	18.00 
4.177	18.00 
4.315	18.00 
4.458	18.00 
4.839	20.00 
4.858	20.00 
4.64	20.00 
4.697	20.00 
4.898	20.00 
4.826	20.00 
5.432	20.00 
5.444	20.00 
5.391	20.00 
5.044	20.00 
4.924	20.00 
4.802	20.00 
4.73	20.00 
4.58	20.00 
4.688	20.00 
4.475	18.00 
4.278	18.00 
4.446	18.00 
4.682	20.00 
4.559	20.00 
4.407	18.00 
4.134	18.00 
4.253	18.00 
4.198	18.00 
3.931	18.00 
4.34	18.00 
4.542	20.00 
4.316	18.00 
4.304	18.00 
4.213	18.00 
4.627	20.00 
4.81	20.00 
4.699	20.00 
4.422	18.00 
4.495	18.00 
4.821	20.00 
4.971	20.00 
4.782	20.00 
4.796	20.00 
4.659	20.00 
4.34	18.00 
4.419	18.00 
3.731	18.00 
3.906	18.00 
3.692	18.00 
3.705	18.00 
3.491	16.00 
3.403	16.00 
2.829	16.00 
2.544	16.00 
2.794	16.00 
2.245	14.00 
1.764	14.00 
1.693	14.00 
1.559	14.00 
	
